productCode,productName,customerName,orderDate,total_price
S24_1578,"1997 BMW R 1100 S","Gift Depot Inc.",2004-06-28,1202.52
S24_3151,"1912 Ford Model T Delivery Wagon","Land of Toys Inc.",2004-05-07,1201.90
S18_2319,"1964 Mercedes Tour Bus","Canadian Gift Exchange Network",2004-10-22,1201.53
S18_3278,"1969 Dodge Super Bee","Corporate Gift Ideas Co.",2003-10-10,1201.32
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet","Enaco Distributors",2003-11-26,1200.50
S18_3259,"Collectable Wooden Train",Gifts4AllAges.com,2005-05-06,1199.94
S700_4002,"American Airlines: MD-11S","Collectable Mini Designs Co.",2004-02-19,1199.34
S50_4713,"2002 Yamaha YZR M1","Cruz & Sons Co.",2003-03-03,1197.60
S24_4048,"1992 Porsche Cayenne Turbo Silver","Euro+ Shopping Channel",2005-05-03,1197.02
S12_3990,"1970 Plymouth Hemi Cuda","Auto Canal+ Petit",2004-01-15,1197.00
S700_3962,"The Queen Mary","Royal Canadian Collectables, Ltd.",2004-08-20,1195.74
S24_3816,"1940 Ford Delivery Sedan","Mini Creations Ltd.",2003-08-10,1194.24
S18_4522,"1904 Buick Runabout","Euro+ Shopping Channel",2004-12-02,1193.74
S12_1666,"1958 Setra Bus","Corporate Gift Ideas Co.",2005-02-17,1193.13
S24_3151,"1912 Ford Model T Delivery Wagon","Mini Gifts Distributors Ltd.",2003-08-08,1189.60
S700_3167,"F/A 18 Hornet 1/72","Australian Collectors, Co.",2004-02-20,1188.00
S18_4933,"1957 Ford Thunderbird","Muscle Machine Inc",2003-12-02,1187.28
S10_4757,"1972 Alfa Romeo GTA","Classic Legends Inc.",2004-11-21,1187.28
S24_1046,"1970 Chevy Chevelle SS 454","Muscle Machine Inc",2003-12-02,1186.94
S24_1578,"1997 BMW R 1100 S","Marta's Replicas Co.",2004-08-27,1186.77
S24_4278,"1900s Vintage Tri-Plane","Reims Collectables",2005-03-30,1186.74
S700_2466,"America West Airlines B757-200","L'ordine Souveniers",2005-05-10,1186.64
S18_4600,"1940s Ford truck","Souveniers And Things Co.",2004-07-19,1185.36
S12_4473,"1957 Chevy Pickup","Mini Classics",2003-11-25,1185.00
S700_2466,"America West Airlines B757-200","Tekni Collectables Inc.",2005-04-03,1184.64
S24_2841,"1900s Vintage Bi-Plane","Rovelli Gifts",2003-02-17,1183.86
S24_2887,"1952 Citroen-15CV","The Sharp Gifts Warehouse",2005-04-22,1183.80
S24_3432,"2002 Chevy Corvette","Euro+ Shopping Channel",2005-02-16,1183.26
S18_2581,"P-51-D Mustang","The Sharp Gifts Warehouse",2004-05-11,1182.72
S700_3962,"The Queen Mary",Gifts4AllAges.com,2005-05-06,1181.74
S24_3191,"1969 Chevrolet Camaro Z28","Saveley & Henriot, Co.",2004-03-02,1181.40
S24_3816,"1940 Ford Delivery Sedan","Scandinavian Gift Ideas",2003-10-23,1180.80
S18_1984,"1995 Honda Civic","Signal Gift Stores",2004-08-06,1180.70
S18_3140,"1903 Ford Model A","Tokyo Collectables, Ltd",2005-01-26,1180.17
S700_2610,"The USS Constitution Ship","Oulu Toy Supplies, Inc.",2005-01-31,1179.63
S18_2319,"1964 Mercedes Tour Bus","Muscle Machine Inc",2004-12-01,1178.20
S18_1749,"1917 Grand Touring Sedan","Marseille Mini Autos",2004-11-25,1178.10
S700_3505,"The Titanic","Land of Toys Inc.",2004-05-07,1177.96
S700_3505,"The Titanic",Gifts4AllAges.com,2005-05-06,1177.96
S18_1984,"1995 Honda Civic","Lyon Souveniers",2004-12-09,1177.83
S24_1578,"1997 BMW R 1100 S","Toys of Finland, Co.",2004-09-30,1177.77
S10_2016,"1996 Moto Guzzi 1100i","Gift Depot Inc.",2004-06-28,1177.55
S12_3891,"1969 Ford Falcon","Super Scale Inc.",2003-11-26,1176.56
S700_1691,"American Airlines: B767-300","Rovelli Gifts",2004-11-12,1176.42
S32_4289,"1928 Ford Phaeton Deluxe","Rovelli Gifts",2003-02-17,1176.30
S18_3482,"1976 Ford Gran Torino","Euro+ Shopping Channel",2004-12-07,1175.90
S18_3278,"1969 Dodge Super Bee","Marseille Mini Autos",2003-05-08,1175.55
S24_3151,"1912 Ford Model T Delivery Wagon","Tokyo Collectables, Ltd",2004-11-23,1175.36
S18_2870,"1999 Indy 500 Monte Carlo SS","Signal Gift Stores",2004-08-06,1174.80
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Anna's Decorations, Ltd",2003-09-11,1172.50
S18_4600,"1940s Ford truck","Down Under Souveniers, Inc",2005-03-11,1172.05
S12_1108,"2001 Ferrari Enzo","Suominen Souveniers",2004-05-05,1171.98
S50_4713,"2002 Yamaha YZR M1",Toys4GrownUps.com,2003-08-25,1171.52
S24_4048,"1992 Porsche Cayenne Turbo Silver",GiftsForHim.com,2004-06-16,1171.00
S18_3278,"1969 Dodge Super Bee","Cruz & Sons Co.",2003-03-03,1170.72
S18_2795,"1928 Mercedes-Benz SSK","Corrida Auto Replicas, Ltd",2004-01-26,1169.42
S12_3148,"1969 Corvair Monza","Amica Models & Co.",2004-09-09,1169.37
S700_1938,"The Mayflower","Petit Auto",2004-07-21,1169.25
S700_1691,"American Airlines: B767-300","Mini Classics",2004-10-15,1169.12
S18_3029,"1999 Yamaha Speed Boat","Enaco Distributors",2003-11-26,1168.16
S700_2610,"The USS Constitution Ship","Euro+ Shopping Channel",2004-12-02,1167.39
S24_3816,"1940 Ford Delivery Sedan","Tokyo Collectables, Ltd",2004-11-23,1167.36
S18_4522,"1904 Buick Runabout",Gifts4AllAges.com,2005-05-06,1167.32
S50_1392,"Diamond T620 Semi-Skirted Tanker","Mini Gifts Distributors Ltd.",2005-01-23,1166.76
S18_1749,"1917 Grand Touring Sedan","Corrida Auto Replicas, Ltd",2004-01-26,1166.20
S12_2823,"2002 Suzuki XREO","Vitachrome Inc.",2004-04-05,1165.77
S700_2047,"HMS Bounty","Toys of Finland, Co.",2003-10-06,1164.93
S24_3151,"1912 Ford Model T Delivery Wagon","Enaco Distributors",2003-11-26,1164.80
S700_1138,"The Schooner Bluenose","Kelly's Gift Shop",2004-12-16,1164.06
S18_1662,"1980s Black Hawk Helicopter","The Sharp Gifts Warehouse",2005-04-01,1163.79
S18_2581,"P-51-D Mustang","Osaka Souveniers Co.",2004-01-12,1163.31
S24_3816,"1940 Ford Delivery Sedan","Land of Toys Inc.",2004-05-07,1162.28
S24_3816,"1940 Ford Delivery Sedan","Bavarian Collectables Imports, Co.",2004-09-15,1162.28
S18_3278,"1969 Dodge Super Bee","Vida Sport, Ltd",2004-08-30,1161.95
S32_1268,"1980’s GM Manhattan Express","Scandinavian Gift Ideas",2004-09-08,1159.62
S32_1268,"1980’s GM Manhattan Express","Euro+ Shopping Channel",2004-12-10,1159.62
S50_1392,"Diamond T620 Semi-Skirted Tanker","Euro+ Shopping Channel",2005-05-03,1158.63
S700_4002,"American Airlines: MD-11S","Oulu Toy Supplies, Inc.",2005-01-31,1157.87
S24_4278,"1900s Vintage Tri-Plane","Osaka Souveniers Co.",2004-01-12,1157.70
S10_4962,"1962 LanciaA Delta 16V","Anna's Decorations, Ltd",2005-01-20,1156.77
S12_1666,"1958 Setra Bus","Anna's Decorations, Ltd",2005-01-20,1156.23
S18_1889,"1948 Porsche 356-A Roadster","L'ordine Souveniers",2004-07-06,1155.00
S18_3259,"Collectable Wooden Train","Mini Gifts Distributors Ltd.",2004-08-20,1153.62
S700_2834,"ATA: B757-300","Tekni Collectables Inc.",2005-04-03,1153.32
S18_3482,"1976 Ford Gran Torino","Danish Wholesale Imports",2004-04-09,1152.40
S18_3482,"1976 Ford Gran Torino","Blauer See Auto, Co.",2003-10-04,1152.40
S24_1046,"1970 Chevy Chevelle SS 454","AV Stores, Co.",2003-03-18,1152.32
S24_1046,"1970 Chevy Chevelle SS 454","Online Diecast Creations Co.",2003-11-20,1152.32
S12_4473,"1957 Chevy Pickup","La Corne D'abondance, Co.",2004-11-20,1151.88
S18_4721,"1957 Corvette Convertible","Auto Canal+ Petit",2004-05-26,1151.73
S24_3816,"1940 Ford Delivery Sedan","Salzburg Collectables",2003-04-28,1150.52
S24_4048,"1992 Porsche Cayenne Turbo Silver","Mini Gifts Distributors Ltd.",2005-01-23,1149.72
S12_4473,"1957 Chevy Pickup","Oulu Toy Supplies, Inc.",2003-09-21,1149.50
S12_4473,"1957 Chevy Pickup","Muscle Machine Inc",2004-12-01,1149.50
S18_2581,"P-51-D Mustang",Toys4GrownUps.com,2003-08-25,1148.96
S18_1342,"1937 Lincoln Berline","Euro+ Shopping Channel",2005-02-16,1148.68
S10_1678,"1969 Harley Davidson Ultimate Chopper","La Rochelle Gifts",2005-02-03,1148.40
S24_4278,"1900s Vintage Tri-Plane",Toys4GrownUps.com,2003-08-25,1147.68
S24_4278,"1900s Vintage Tri-Plane","Mini Classics",2004-10-15,1147.68
S18_2319,"1964 Mercedes Tour Bus","Down Under Souveniers, Inc",2005-03-11,1147.52
S18_1129,"1993 Mazda RX-7","Signal Gift Stores",2004-08-06,1146.50
S10_4962,"1962 LanciaA Delta 16V","Mini Auto Werke",2003-10-21,1146.48
S24_2766,"1949 Jaguar XK 120","Handji Gifts& Co",2004-09-01,1144.92
S18_3685,"1948 Porsche Type 356 Roadster","Signal Gift Stores",2004-08-06,1144.40
S18_3136,"18th Century Vintage Horse Carriage","Australian Collectors, Co.",2004-11-29,1143.60
S18_1097,"1940 Ford Pickup Truck","Anna's Decorations, Ltd",2005-03-09,1143.40
S18_1097,"1940 Ford Pickup Truck","Saveley & Henriot, Co.",2003-11-25,1142.24
S24_2360,"1982 Ducati 900 Monster","Mini Gifts Distributors Ltd.",2003-07-02,1142.06
S700_2466,"America West Airlines B757-200","Toys of Finland, Co.",2003-10-06,1140.75
S24_4620,"1961 Chevrolet Impala","Marseille Mini Autos",2003-05-08,1140.70
S700_1691,"American Airlines: B767-300","Norway Gifts By Mail, Co.",2004-08-21,1139.97
S24_4620,"1961 Chevrolet Impala","Suominen Souveniers",2005-01-06,1139.85
S700_1938,"The Mayflower","Land of Toys Inc.",2004-05-07,1139.74
S12_3990,"1970 Plymouth Hemi Cuda","Herkku Gifts",2003-11-12,1139.51
S18_1889,"1948 Porsche 356-A Roadster","Mini Gifts Distributors Ltd.",2003-07-02,1138.83
S18_1889,"1948 Porsche 356-A Roadster","Toms Spezialitäten, Ltd",2004-10-16,1138.83
S12_4473,"1957 Chevy Pickup","Land of Toys Inc.",2004-09-08,1137.60
S18_4027,"1970 Triumph Spitfire","Clover Collections, Co.",2004-02-12,1137.51
S18_4027,"1970 Triumph Spitfire","Blauer See Auto, Co.",2004-03-15,1137.44
S18_1662,"1980s Black Hawk Helicopter","Gift Ideas Corp.",2003-06-16,1135.36
S18_1889,"1948 Porsche 356-A Roadster","Online Diecast Creations Co.",2003-11-20,1133.44
S700_3505,"The Titanic","Euro+ Shopping Channel",2003-09-28,1132.95
S700_2824,"1982 Camaro Z28","Vitachrome Inc.",2004-11-05,1132.88
S32_1268,"1980’s GM Manhattan Express","Diecast Classics Inc.",2004-08-19,1132.60
S18_4522,"1904 Buick Runabout","Danish Wholesale Imports",2003-02-11,1132.20
S24_3816,"1940 Ford Delivery Sedan","Danish Wholesale Imports",2003-02-11,1132.05
S18_3029,"1999 Yamaha Speed Boat","Land of Toys Inc.",2004-05-07,1132.04
S18_2325,"1932 Model A Ford J-Coupe","Corporate Gift Ideas Co.",2003-10-18,1131.50
S24_3432,"2002 Chevy Corvette","Heintze Collectables",2003-10-17,1130.76
S18_2319,"1964 Mercedes Tour Bus","Mini Classics",2003-11-25,1129.10
S18_3136,"18th Century Vintage Horse Carriage","Canadian Gift Exchange Network",2003-12-05,1128.93
S700_2824,"1982 Camaro Z28","La Corne D'abondance, Co.",2004-11-20,1128.84
S18_3029,"1999 Yamaha Speed Boat","Mini Creations Ltd.",2003-08-10,1128.64
S24_3151,"1912 Ford Model T Delivery Wagon","Royal Canadian Collectables, Ltd.",2004-08-20,1127.56
S700_3167,"F/A 18 Hornet 1/72","Mini Creations Ltd.",2003-08-10,1126.40
S24_2300,"1962 Volkswagen Microbus","Canadian Gift Exchange Network",2004-10-22,1124.53
S12_1108,"2001 Ferrari Enzo","Diecast Classics Inc.",2004-07-20,1122.12
S18_3278,"1969 Dodge Super Bee","Mini Gifts Distributors Ltd.",2003-07-02,1120.98
S18_1097,"1940 Ford Pickup Truck","Mini Gifts Distributors Ltd.",2004-12-10,1120.00
S700_4002,"American Airlines: MD-11S","Reims Collectables",2005-03-30,1119.42
S18_3685,"1948 Porsche Type 356 Roadster","Gift Depot Inc.",2003-11-05,1118.96
S24_2766,"1949 Jaguar XK 120",FunGiftIdeas.com,2004-11-04,1117.65
S12_3380,"1968 Dodge Charger","Salzburg Collectables",2004-11-24,1115.70
S18_3029,"1999 Yamaha Speed Boat","Scandinavian Gift Ideas",2003-10-23,1114.88
S32_1268,"1980’s GM Manhattan Express","Mini Gifts Distributors Ltd.",2005-02-17,1114.36
S10_4757,"1972 Alfa Romeo GTA","Stylish Desk Decors, Co.",2003-06-12,1113.84
S12_3990,"1970 Plymouth Hemi Cuda","Land of Toys Inc.",2004-11-15,1113.15
S700_2466,"America West Airlines B757-200","Royal Canadian Collectables, Ltd.",2004-04-02,1112.88
S700_2824,"1982 Camaro Z28","Technics Stores Inc.",2003-07-24,1112.65
S700_2824,"1982 Camaro Z28","Souveniers And Things Co.",2004-07-19,1112.65
S12_3990,"1970 Plymouth Hemi Cuda","Marseille Mini Autos",2003-05-08,1112.48
S24_4048,"1992 Porsche Cayenne Turbo Silver","Muscle Machine Inc",2004-12-01,1111.80
S24_1046,"1970 Chevy Chevelle SS 454","AV Stores, Co.",2004-11-17,1111.14
S24_2000,"1960 BSA Gold Star DBD34","La Rochelle Gifts",2004-07-23,1110.60
S24_2766,"1949 Jaguar XK 120","Down Under Souveniers, Inc",2004-06-03,1110.46
S700_3962,"The Queen Mary","Euro+ Shopping Channel",2003-09-28,1110.33
S700_2610,"The USS Constitution Ship","Mini Creations Ltd.",2003-08-10,1110.24
S24_3191,"1969 Chevrolet Camaro Z28","Online Diecast Creations Co.",2003-11-20,1109.44
S18_1889,"1948 Porsche 356-A Roadster",FunGiftIdeas.com,2004-11-04,1108.80
S12_4473,"1957 Chevy Pickup","Euro+ Shopping Channel",2005-05-03,1108.03
S18_2319,"1964 Mercedes Tour Bus","Euro+ Shopping Channel",2004-05-05,1107.04
S12_1666,"1958 Setra Bus","Anna's Decorations, Ltd",2005-03-09,1107.00
S24_4048,"1992 Porsche Cayenne Turbo Silver","Euro+ Shopping Channel",2004-05-05,1105.94
S18_4522,"1904 Buick Runabout","Enaco Distributors",2003-11-26,1105.86
S32_1268,"1980’s GM Manhattan Express","Mini Gifts Distributors Ltd.",2004-03-11,1105.58
S18_4600,"1940s Ford truck","Technics Stores Inc.",2003-07-24,1105.50
S700_1938,"The Mayflower","Saveley & Henriot, Co.",2004-01-02,1104.30
S700_2047,"HMS Bounty","Enaco Distributors",2003-11-26,1102.50
S24_3151,"1912 Ford Model T Delivery Wagon","Danish Wholesale Imports",2003-02-11,1101.90
S32_1268,"1980’s GM Manhattan Express","Iberia Gift Imports, Corp.",2003-11-14,1101.75
S700_2466,"America West Airlines B757-200","Alpha Cognac",2003-11-08,1100.88
S24_3420,"1937 Horch 930V Limousine","Collectable Mini Designs Co.",2004-02-19,1100.70
S24_3420,"1937 Horch 930V Limousine","Reims Collectables",2005-03-30,1100.70
S50_1392,"Diamond T620 Semi-Skirted Tanker","L'ordine Souveniers",2003-11-06,1099.60
S24_2300,"1962 Volkswagen Microbus","Oulu Toy Supplies, Inc.",2003-09-21,1099.00
S12_2823,"2002 Suzuki XREO","UK Collectables, Ltd.",2005-04-08,1098.00
S18_3278,"1969 Dodge Super Bee","Auto Canal+ Petit",2004-01-15,1097.55
S24_2000,"1960 BSA Gold Star DBD34","Mini Classics",2004-10-15,1096.80
S18_3320,"1917 Maxwell Touring Car","Mini Gifts Distributors Ltd.",2005-02-17,1096.29
S18_3029,"1999 Yamaha Speed Boat","Royal Canadian Collectables, Ltd.",2004-08-20,1095.92
S12_4473,"1957 Chevy Pickup","Euro+ Shopping Channel",2004-05-05,1094.94
S12_4473,"1957 Chevy Pickup","Mini Gifts Distributors Ltd.",2004-07-20,1094.94
S12_4473,"1957 Chevy Pickup","Down Under Souveniers, Inc",2005-03-11,1094.94
S10_1678,"1969 Harley Davidson Ultimate Chopper","Down Under Souveniers, Inc",2004-12-04,1094.86
S18_2949,"1913 Ford Model T Speedster","Classic Gift Ideas, Inc",2003-11-13,1094.16
S12_4675,"1969 Dodge Charger","Salzburg Collectables",2004-11-24,1094.00
S18_2432,"1926 Ford Fire Engine","Dragon Souveniers, Ltd.",2003-10-22,1093.86
S12_1666,"1958 Setra Bus","Mini Gifts Distributors Ltd.",2004-12-10,1093.40
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","The Sharp Gifts Warehouse",2005-04-22,1093.32
S18_4522,"1904 Buick Runabout","Saveley & Henriot, Co.",2004-01-02,1092.75
S18_4522,"1904 Buick Runabout","Petit Auto",2004-07-21,1092.75
S18_3278,"1969 Dodge Super Bee","Online Mini Collectables",2004-08-02,1092.00
S18_3320,"1917 Maxwell Touring Car","Canadian Gift Exchange Network",2003-12-05,1091.31
S32_1374,"1997 BMW F650 ST","Royal Canadian Collectables, Ltd.",2004-04-02,1090.80
S32_4289,"1928 Ford Phaeton Deluxe","Reims Collectables",2005-03-30,1089.72
S32_1268,"1980’s GM Manhattan Express","La Rochelle Gifts",2005-05-31,1089.27
S18_3259,"Collectable Wooden Train","Euro+ Shopping Channel",2005-02-22,1088.10
S50_1392,"Diamond T620 Semi-Skirted Tanker","Oulu Toy Supplies, Inc.",2003-09-21,1088.10
S700_3167,"F/A 18 Hornet 1/72","Osaka Souveniers Co.",2004-01-12,1088.00
S32_4485,"1974 Ducati 350 Mk3 Desmo","Anna's Decorations, Ltd",2003-11-04,1087.84
S24_4620,"1961 Chevrolet Impala","Vida Sport, Ltd",2004-02-22,1086.54
S24_2360,"1982 Ducati 900 Monster","Mini Gifts Distributors Ltd.",2005-03-04,1085.92
S24_2000,"1960 BSA Gold Star DBD34","Australian Collectors, Co.",2003-04-29,1085.40
S24_2841,"1900s Vintage Bi-Plane","Reims Collectables",2005-03-30,1085.22
S24_2841,"1900s Vintage Bi-Plane","Tokyo Collectables, Ltd",2004-11-23,1085.12
S18_4721,"1957 Corvette Convertible","Microscale Inc.",2004-11-03,1084.77
S18_4721,"1957 Corvette Convertible","Extreme Desk Decorations, Ltd",2005-05-16,1084.77
S18_3029,"1999 Yamaha Speed Boat","Toys of Finland, Co.",2003-10-06,1084.72
S18_1889,"1948 Porsche 356-A Roadster","Cruz & Sons Co.",2003-03-03,1084.16
S18_3029,"1999 Yamaha Speed Boat",Gifts4AllAges.com,2005-05-06,1083.88
S18_1129,"1993 Mazda RX-7","Lyon Souveniers",2004-12-09,1082.79
S12_1666,"1958 Setra Bus","Super Scale Inc.",2004-05-04,1082.43
S24_2766,"1949 Jaguar XK 120","Anna's Decorations, Ltd",2003-09-11,1081.36
S18_2949,"1913 Ford Model T Speedster","Canadian Gift Exchange Network",2003-12-05,1080.97
S18_3136,"18th Century Vintage Horse Carriage","Classic Gift Ideas, Inc",2003-11-13,1080.72
S24_3816,"1940 Ford Delivery Sedan","Royal Canadian Collectables, Ltd.",2004-08-20,1080.10
S700_3167,"F/A 18 Hornet 1/72","Australian Collectors, Co.",2003-04-29,1080.00
S700_4002,"American Airlines: MD-11S","La Rochelle Gifts",2004-07-23,1079.28
S32_1374,"1997 BMW F650 ST","Marta's Replicas Co.",2004-08-27,1077.83
S12_4675,"1969 Dodge Charger","Collectables For Less Inc.",2003-09-05,1076.79
S24_1785,"1928 British Royal Navy Airplane","Royal Canadian Collectables, Ltd.",2004-04-02,1076.64
S24_4278,"1900s Vintage Tri-Plane","Australian Collectors, Co.",2003-04-29,1075.95
S700_3167,"F/A 18 Hornet 1/72","Souveniers And Things Co.",2004-12-17,1075.20
S18_3259,"Collectable Wooden Train","Euro+ Shopping Channel",2003-09-28,1074.97
S32_1268,"1980’s GM Manhattan Express","Stylish Desk Decors, Co.",2003-11-06,1074.84
S24_2000,"1960 BSA Gold Star DBD34","Osaka Souveniers Co.",2004-01-12,1074.74
S24_1046,"1970 Chevy Chevelle SS 454","Mini Gifts Distributors Ltd.",2003-11-12,1074.40
S24_2000,"1960 BSA Gold Star DBD34","Land of Toys Inc.",2004-11-15,1074.00
S24_4620,"1961 Chevrolet Impala","Cruz & Sons Co.",2003-03-03,1073.60
S24_2011,"18th century schooner","Classic Legends Inc.",2004-11-21,1072.80
S18_4027,"1970 Triumph Spitfire","Tokyo Collectables, Ltd",2005-01-26,1072.80
S700_3962,"The Queen Mary","Dragon Souveniers, Ltd.",2003-04-16,1072.56
S18_4522,"1904 Buick Runabout","Euro+ Shopping Channel",2003-09-28,1072.50
S10_1678,"1969 Harley Davidson Ultimate Chopper","Daedalus Designs Imports",2003-11-11,1071.84
S18_3482,"1976 Ford Gran Torino","Toms Spezialitäten, Ltd",2003-11-20,1071.54
S18_3136,"18th Century Vintage Horse Carriage","Dragon Souveniers, Ltd.",2003-09-19,1071.29
S18_3140,"1903 Ford Model A",giftsbymail.co.uk,2004-03-20,1070.88
S18_1589,"1965 Aston Martin DB5","Signal Gift Stores",2004-08-06,1070.20
S24_2766,"1949 Jaguar XK 120","Mini Caravy",2004-04-13,1068.60
S18_2319,"1964 Mercedes Tour Bus","La Corne D'abondance, Co.",2003-04-01,1067.80
S18_2319,"1964 Mercedes Tour Bus","Oulu Toy Supplies, Inc.",2003-09-21,1067.80
S10_1949,"1952 Alpine Renault 1300","Tokyo Collectables, Ltd",2004-06-15,1067.22
S24_3191,"1969 Chevrolet Camaro Z28","Handji Gifts& Co",2004-09-01,1066.66
S700_4002,"American Airlines: MD-11S","Tokyo Collectables, Ltd",2004-11-23,1066.08
S700_4002,"American Airlines: MD-11S","Euro+ Shopping Channel",2005-03-01,1065.96
S10_4757,"1972 Alfa Romeo GTA","Extreme Desk Decorations, Ltd",2004-03-30,1064.88
S10_4757,"1972 Alfa Romeo GTA","Classic Gift Ideas, Inc",2004-10-14,1064.88
S32_4289,"1928 Ford Phaeton Deluxe",giftsbymail.co.uk,2004-11-01,1064.88
S700_3167,"F/A 18 Hornet 1/72","The Sharp Gifts Warehouse",2004-05-11,1064.00
S700_1691,"American Airlines: B767-300","Royal Canadian Collectables, Ltd.",2004-04-02,1063.20
S50_4713,"2002 Yamaha YZR M1","Auto Canal+ Petit",2004-01-15,1061.70
S700_1691,"American Airlines: B767-300","Bavarian Collectables Imports, Co.",2004-09-15,1061.34
S24_4620,"1961 Chevrolet Impala","Mini Gifts Distributors Ltd.",2005-03-04,1060.64
S18_4933,"1957 Ford Thunderbird","Australian Collectables, Ltd",2003-11-21,1060.48
S18_1889,"1948 Porsche 356-A Roadster","Marseille Mini Autos",2003-05-08,1060.29
S32_1268,"1980’s GM Manhattan Express","Canadian Gift Exchange Network",2004-10-22,1059.41
S18_3320,"1917 Maxwell Touring Car","Extreme Desk Decorations, Ltd",2004-07-12,1058.53
S18_4933,"1957 Ford Thunderbird","Saveley & Henriot, Co.",2004-03-02,1058.40
S700_2824,"1982 Camaro Z28","Canadian Gift Exchange Network",2004-10-22,1056.99
S700_2610,"The USS Constitution Ship","AV Stores, Co.",2004-10-14,1056.72
S700_1138,"The Schooner Bluenose","Collectable Mini Designs Co.",2004-02-19,1056.06
S700_1138,"The Schooner Bluenose","Scandinavian Gift Ideas",2003-10-23,1056.00
S24_3949,"Corsair F4U ( Bird Cage)","Oulu Toy Supplies, Inc.",2005-01-31,1055.70
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Corrida Auto Replicas, Ltd",2003-05-28,1054.85
S18_4600,"1940s Ford truck","La Corne D'abondance, Co.",2003-04-01,1053.40
S18_4600,"1940s Ford truck","Mini Gifts Distributors Ltd.",2004-12-10,1053.40
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport","Down Under Souveniers, Inc",2004-06-03,1052.87
S10_4757,"1972 Alfa Romeo GTA","Québec Home Shopping Network",2004-06-17,1052.64
